722695,"LAS CRUCES INTL",NM,-7.0,32.283,-106.917,1393
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code),PresWth (METAR code),PresWth source,PresWth uncert (code)
01/04/1997,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,9,B,8,7.9,B,8,1.1,B,8,62,A,7,859,E,9,220,B,8,2.2,B,8,30736,C,8,2318,B,8,1.7,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/04/1997,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,E,9,9,A,7,8.0,A,7,1.0,A,7,61,A,7,859,E,9,210,A,7,1.5,A,7,32200,B,7,1800,A,7,1.7,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/04/1997,08:00,85,1167,25,1,25,68,1,28,20,1,25,27,1,25,27,1,28,25,1,25,34,1,45,8,E,9,3,A,7,10.0,A,7,1.0,A,7,54,A,7,859,E,9,230,A,7,4.1,A,7,80500,B,7,77777,A,7,1.7,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/04/1997,09:00,331,1415,191,1,28,633,1,31,43,1,28,197,1,28,529,1,31,73,1,28,85,1,50,0,E,9,0,E,9,12.7,E,9,1.1,E,9,45,A,7,859,E,9,200,E,9,4.4,E,9,75670,C,8,20550,E,9,1.7,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/04/1997,10:00,544,1415,366,1,28,794,1,31,60,1,28,386,1,28,752,1,31,96,1,28,128,1,50,0,E,9,0,E,9,12.4,E,9,-2.8,E,9,34,A,7,859,E,9,220,E,9,5.1,E,9,70840,C,8,19100,E,9,1.7,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/04/1997,11:00,701,1415,502,1,28,867,1,31,72,1,28,526,1,28,843,1,31,106,1,28,154,1,50,0,E,9,0,E,9,13.1,E,9,-1.7,E,9,35,A,7,859,E,9,240,E,9,5.9,E,9,66010,C,8,17650,E,9,1.6,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/04/1997,12:00,791,1415,582,1,28,899,1,31,79,1,28,609,1,28,884,1,31,112,1,28,174,1,50,0,E,9,0,E,9,13.8,E,9,-1.6,E,9,34,A,7,859,E,9,270,E,9,6.7,E,9,61180,C,8,16200,E,9,1.6,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/04/1997,13:00,807,1415,596,1,28,904,1,31,80,1,28,623,1,28,891,1,31,113,1,28,178,1,50,0,E,9,0,E,9,14.5,E,9,-1.5,E,9,33,A,7,859,E,9,300,E,9,7.6,E,9,56350,C,8,14750,E,9,1.6,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/04/1997,14:00,749,1415,545,1,28,885,1,31,76,1,28,570,1,28,866,1,31,110,1,28,165,1,50,0,E,9,0,E,9,15.2,E,9,-1.4,E,9,32,A,7,859,E,9,310,E,9,8.3,E,9,51520,C,8,13300,E,9,1.6,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/04/1997,15:00,619,1415,431,1,28,834,1,31,66,1,28,458,1,28,808,1,31,103,1,28,145,1,50,0,E,9,0,E,9,14.9,E,9,-1.3,E,9,32,A,7,859,E,9,340,E,9,9.0,E,9,46690,C,8,11850,E,9,1.6,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/04/1997,16:00,429,1415,270,1,28,722,1,31,51,1,28,282,1,28,649,1,31,84,1,28,104,1,50,0,E,9,0,E,9,15.6,E,9,-0.2,E,9,34,A,7,859,E,9,330,E,9,7.8,E,9,41860,C,8,10400,E,9,1.6,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/04/1997,17:00,190,1415,29,1,28,35,1,31,24,1,28,33,1,28,23,1,31,30,1,28,50,1,50,10,E,9,10,E,9,13.3,E,9,0.9,E,9,43,A,7,859,E,9,330,E,9,7.5,E,9,37030,C,8,0,E,9,1.5,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/04/1997,18:00,7,342,1,1,25,1,1,28,1,1,25,0,1,25,0,1,28,0,1,25,0,1,45,10,E,9,9,A,7,9.0,A,7,0.0,A,7,53,A,7,859,E,9,270,A,7,7.2,A,7,32200,B,7,7500,A,7,1.5,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/04/1997,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,9,B,8,8.0,B,8,0.2,B,8,58,A,7,859,E,9,280,B,8,6.7,B,8,33273,C,8,7220,B,8,1.5,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/04/1997,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,9,B,8,6.8,B,8,0.4,B,8,64,A,7,859,E,9,280,B,8,6.2,B,8,34346,C,8,6940,B,8,1.5,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/04/1997,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,9,B,8,6.2,B,8,-0.3,B,8,63,A,7,859,E,9,290,B,8,5.8,B,8,35420,C,8,6660,B,8,1.5,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/04/1997,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,9,B,8,5.7,B,8,-0.1,B,8,66,A,7,859,E,9,290,B,8,5.3,B,8,36493,C,8,6380,B,8,1.5,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/04/1997,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,9,B,8,5.4,B,8,-0.1,B,8,68,A,7,859,E,9,300,B,8,4.8,B,8,37566,C,8,6100,B,8,1.4,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/04/1997,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,9,B,8,5.0,B,8,-0.1,B,8,69,A,7,859,E,9,310,B,8,4.3,B,8,38640,C,8,5820,B,8,1.4,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/05/1997,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,4.6,B,8,-0.1,B,8,71,A,7,859,E,9,310,B,8,3.8,B,8,39713,C,8,5540,B,8,1.4,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/05/1997,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,4.6,B,8,-0.1,B,8,71,A,7,859,E,9,320,B,8,3.4,B,8,40786,C,8,5260,B,8,1.4,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/05/1997,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,4.3,B,8,-0.1,B,8,73,A,7,859,E,9,320,B,8,2.9,B,8,41860,C,8,4980,B,8,1.4,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/05/1997,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,4.2,B,8,-0.2,B,8,73,A,7,859,E,9,330,B,8,2.4,B,8,42933,C,8,4700,B,8,1.4,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/05/1997,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,3.8,B,8,-0.2,B,8,75,A,7,859,E,9,340,B,8,1.9,B,8,44006,C,8,4420,B,8,1.4,E,8,0.039,F,8,0.210,F,8,0,1,D,9,61,C,8
01/05/1997,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,4.1,B,8,-0.5,B,8,72,A,7,859,E,9,340,B,8,1.4,B,8,45080,C,8,4140,B,8,1.3,E,8,0.039,F,8,0.210,F,8,0,1,D,9,80,C,8
01/05/1997,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,4.2,B,8,-0.2,B,8,73,A,7,859,E,9,350,B,8,1.0,B,8,46153,C,8,3860,B,8,1.3,E,8,0.039,F,8,0.210,F,8,0,1,D,9,80,C,8
01/05/1997,08:00,84,1144,14,1,25,3,1,28,14,1,25,17,1,25,0,1,28,17,1,25,52,1,45,10,B,8,10,B,8,5.7,B,8,1.1,B,8,72,A,7,859,E,9,350,B,8,0.5,B,8,47226,C,8,3580,B,8,1.3,E,8,0.039,F,8,0.210,F,8,0,1,D,9,80,C,8
01/05/1997,09:00,331,1415,77,1,25,0,1,28,77,1,25,87,1,25,0,1,28,87,1,25,276,1,45,10,E,9,10,A,7,9.0,A,7,2.0,A,7,61,A,7,859,E,9,0,A,7,0.0,A,7,48300,B,7,3300,A,7,1.3,E,8,0.039,F,8,0.210,F,8,0,1,D,9,80,C,8
01/05/1997,10:00,545,1415,141,1,28,0,1,31,141,1,28,160,1,28,0,1,31,160,1,28,539,1,50,10,E,9,10,E,9,9.9,E,9,1.6,E,9,56,A,7,859,E,9,20,E,9,1.1,E,9,48300,C,8,3257,E,9,1.3,E,8,0.039,F,8,0.210,F,8,0,1,D,9,80,C,8
01/05/1997,11:00,703,1415,294,1,28,255,1,31,167,1,28,319,1,28,265,1,31,187,1,28,363,1,50,8,E,9,8,E,9,9.7,E,9,3.1,E,9,63,A,7,859,E,9,100,E,9,3.4,E,9,48300,C,8,3214,E,9,1.3,E,8,0.039,F,8,0.210,F,8,0,1,D,9,80,C,8
01/05/1997,12:00,793,1415,406,1,28,371,1,31,198,1,28,429,1,28,377,1,31,217,1,28,447,1,50,6,E,9,6,E,9,10.6,E,9,2.7,E,9,58,A,7,859,E,9,130,E,9,4.0,E,9,48300,C,8,3171,E,9,1.3,E,8,0.039,F,8,0.210,F,8,0,1,D,9,80,C,8
01/05/1997,13:00,810,1415,555,1,28,472,1,31,285,1,28,589,1,28,498,1,31,303,1,28,716,1,50,6,E,9,6,E,9,11.4,E,9,2.3,E,9,54,A,7,859,E,9,150,E,9,1.1,E,9,48300,C,8,3129,E,9,1.3,E,8,0.039,F,8,0.210,F,8,0,1,D,9,80,C,8
01/05/1997,14:00,752,1415,206,1,28,0,1,31,206,1,28,236,1,28,0,1,31,236,1,28,841,1,50,10,E,9,10,E,9,11.3,E,9,0.9,E,9,49,A,7,859,E,9,190,E,9,4.8,E,9,48300,C,8,3086,E,9,1.3,E,8,0.039,F,8,0.210,F,8,0,1,D,9,80,C,8
01/05/1997,15:00,623,1415,339,1,28,557,1,31,93,1,28,357,1,28,541,1,31,118,1,28,192,1,50,4,E,9,4,E,9,12.1,E,9,1.4,E,9,48,A,7,859,E,9,230,E,9,5.5,E,9,48300,C,8,3043,E,9,1.3,E,8,0.039,F,8,0.210,F,8,0,1,D,9,80,C,8
01/05/1997,16:00,432,1415,165,1,25,183,1,28,109,1,25,176,1,25,167,1,28,125,1,25,215,1,45,10,E,9,9,A,7,11.0,A,7,2.0,A,7,54,A,7,859,E,9,260,A,7,5.1,A,7,48300,B,7,3000,A,7,1.3,E,8,0.039,F,8,0.210,F,8,0,1,D,9,80,C,8
01/05/1997,17:00,194,1415,34,1,25,29,1,28,30,1,25,38,1,25,19,1,28,36,1,25,63,1,45,9,B,8,7,B,8,11.2,B,8,0.6,B,8,48,A,7,859,E,9,290,B,8,3.4,B,8,42933,C,8,9333,B,8,1.2,E,8,0.039,F,8,0.210,F,8,0,1,D,9,80,C,8
01/05/1997,18:00,8,366,1,1,25,13,1,28,1,1,25,0,1,25,0,1,28,0,1,25,0,1,45,9,B,8,5,B,8,9.4,B,8,-0.4,B,8,50,A,7,859,E,9,330,B,8,1.7,B,8,37566,C,8,15667,B,8,1.2,E,8,0.039,F,8,0.210,F,8,0,1,D,9,80,C,8
01/05/1997,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,E,9,3,A,7,9.0,A,7,-1.0,A,7,49,A,7,859,E,9,0,A,7,0.0,A,7,32200,B,7,77777,A,7,1.2,E,8,0.039,F,8,0.210,F,8,0,1,D,9,80,C,8
01/05/1997,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,E,9,2,A,7,8.0,A,7,-1.0,A,7,52,A,7,859,E,9,0,A,7,0.0,A,7,32200,B,7,77777,A,7,1.2,E,8,0.039,F,8,0.210,F,8,0,1,D,9,80,C,8
01/05/1997,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,7,B,8,3,B,8,7.4,B,8,-1.4,B,8,53,A,7,859,E,9,10,B,8,0.5,B,8,32200,C,8,20164,B,8,1.2,E,8,0.039,F,8,0.210,F,8,0,1,D,9,80,C,8
01/05/1997,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,B,8,3,B,8,7.1,B,8,-0.9,B,8,56,A,7,859,E,9,20,B,8,0.9,B,8,32200,C,8,18327,B,8,1.2,E,8,0.039,F,8,0.210,F,8,0,1,D,9,80,C,8
01/05/1997,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,B,8,4,B,8,6.8,B,8,-0.5,B,8,59,A,7,859,E,9,30,B,8,1.4,B,8,32200,C,8,16491,B,8,1.2,E,8,0.039,F,8,0.210,F,8,0,1,D,9,80,C,8
01/05/1997,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,B,8,5,B,8,6.4,B,8,-0.2,B,8,63,A,7,859,E,9,40,B,8,1.9,B,8,32200,C,8,14655,B,8,1.2,E,8,0.039,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,8,B,8,5,B,8,6.1,B,8,0.1,B,8,65,A,7,859,E,9,50,B,8,2.3,B,8,32200,C,8,12818,B,8,1.2,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,6,B,8,6.2,B,8,0.4,B,8,66,A,7,859,E,9,70,B,8,2.8,B,8,32200,C,8,10982,B,8,1.2,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,7,B,8,5.9,B,8,0.7,B,8,69,A,7,859,E,9,80,B,8,3.2,B,8,32200,C,8,9145,B,8,1.2,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,B,8,7,B,8,5.9,B,8,1.0,B,8,71,A,7,859,E,9,90,B,8,3.7,B,8,32200,C,8,7309,B,8,1.1,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,8,B,8,5.5,B,8,1.3,B,8,74,A,7,859,E,9,100,B,8,4.2,B,8,32200,C,8,5473,B,8,1.1,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,8,B,8,5.9,B,8,1.4,B,8,73,A,7,859,E,9,110,B,8,4.6,B,8,32200,C,8,3636,B,8,1.1,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,E,9,9,A,7,6.0,A,7,2.0,A,7,75,A,7,859,E,9,120,A,7,5.1,A,7,32200,B,7,1800,A,7,1.1,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,08:00,84,1144,25,1,25,17,1,28,24,1,25,28,1,25,10,1,28,27,1,25,58,1,45,10,E,9,9,A,7,5.0,A,7,2.0,A,7,81,A,7,859,E,9,110,A,7,6.2,A,7,48300,B,7,1050,A,7,1.1,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,09:00,331,1415,144,1,25,44,1,28,134,1,25,157,1,25,38,1,28,148,1,25,300,1,45,10,B,8,9,B,8,5.4,B,8,2.6,B,8,82,A,7,859,E,9,110,B,8,5.9,B,8,45080,C,8,1050,B,8,1.1,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,10:00,546,1415,196,1,25,70,1,28,169,1,25,215,1,25,67,1,28,189,1,25,461,1,45,10,B,8,9,B,8,4.2,B,8,2.3,B,8,87,A,7,859,E,9,100,B,8,5.6,B,8,41860,C,8,1050,B,8,1.1,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,11:00,704,1415,294,1,25,105,1,28,241,1,25,322,1,25,105,1,28,269,1,25,699,1,45,10,B,8,9,B,8,3.5,B,8,1.4,B,8,86,A,7,859,E,9,100,B,8,5.2,B,8,38640,C,8,1050,B,8,1.1,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,12:00,795,1415,219,1,25,29,1,28,203,1,25,242,1,25,29,1,28,225,1,25,659,1,45,10,B,8,9,B,8,2.3,B,8,1.1,B,8,92,A,7,859,E,9,90,B,8,4.9,B,8,35420,C,8,1050,B,8,1.1,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,13:00,812,1415,285,1,25,0,1,28,285,1,25,321,1,25,0,1,28,321,1,25,1086,1,45,10,E,9,9,A,7,1.0,A,7,0.0,A,7,93,A,7,859,E,9,90,A,7,4.6,A,7,32200,B,7,1050,A,7,1.0,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,14:00,755,1415,247,1,25,42,1,28,225,1,25,272,1,25,42,1,28,249,1,25,693,1,45,10,B,8,9,B,8,1.6,B,8,-1.2,B,8,81,A,7,859,E,9,90,B,8,5.3,B,8,26833,C,8,1100,B,8,1.0,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,15:00,626,1415,94,1,25,18,1,28,86,1,25,104,1,25,17,1,28,96,1,25,277,1,45,10,B,8,10,B,8,0.5,B,8,-2.0,B,8,82,A,7,859,E,9,100,B,8,6.0,B,8,21466,C,8,1150,B,8,1.0,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,16:00,436,1415,93,1,25,0,1,28,93,1,25,106,1,25,0,1,28,106,1,25,358,1,45,10,E,9,10,A,7,0.0,A,7,-3.0,A,7,78,A,7,859,E,9,100,A,7,6.7,A,7,16100,B,7,1200,A,7,1.0,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,17:00,198,1415,38,1,25,0,1,28,38,1,25,43,1,25,0,1,28,43,1,25,135,1,45,10,E,9,10,A,7,1.0,A,7,-2.0,A,7,79,A,7,859,E,9,320,A,7,4.1,A,7,1600,B,7,900,A,7,1.0,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,18:00,9,389,0,1,25,0,1,28,0,1,25,0,1,25,0,1,28,0,1,25,0,1,45,10,B,8,10,B,8,-1.5,B,8,-2.7,B,8,90,A,7,859,E,9,310,B,8,4.1,B,8,1969,C,8,854,B,8,1.0,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,-2.6,B,8,-2.9,B,8,98,A,7,859,E,9,290,A,7,4.1,A,7,2338,C,8,808,B,8,1.0,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,-3.8,B,8,-3.8,B,8,100,A,7,859,E,9,290,B,8,4.0,B,8,2707,C,8,762,B,8,1.0,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,-4.4,B,8,-4.4,B,8,100,A,7,859,E,9,300,B,8,3.8,B,8,3076,C,8,715,B,8,0.9,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,-4.9,B,8,-4.9,B,8,100,A,7,859,E,9,300,B,8,3.7,B,8,3446,C,8,669,B,8,0.9,E,8,0.038,F,8,0.210,F,8,0,1,D,9,80,C,8
01/06/1997,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,-5.3,B,8,-5.3,B,8,100,A,7,859,E,9,300,B,8,3.6,B,8,3815,C,8,623,B,8,0.9,E,8,0.038,F,8,0.210,F,8,0,1,D,9,85,C,8
01/06/1997,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,-5.8,B,8,-5.8,B,8,100,A,7,859,E,9,300,B,8,3.4,B,8,4184,C,8,577,B,8,0.9,E,8,0.038,F,8,0.210,F,8,0,1,D,9,85,C,8
01/07/1997,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,-6.2,B,8,-6.2,B,8,100,A,7,859,E,9,310,B,8,3.3,B,8,4553,C,8,531,B,8,0.9,E,8,0.038,F,8,0.210,F,8,0,1,D,9,85,C,8
01/07/1997,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,-6.3,B,8,-6.3,B,8,100,A,7,859,E,9,310,B,8,3.1,B,8,4923,C,8,485,B,8,0.9,E,8,0.038,F,8,0.210,F,8,0,1,D,9,85,C,8
01/07/1997,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,-6.6,B,8,-6.6,B,8,100,A,7,859,E,9,310,B,8,3.0,B,8,5292,C,8,438,B,8,0.9,E,8,0.038,F,8,0.210,F,8,0,1,D,9,85,C,8
01/07/1997,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,-6.8,B,8,-6.9,B,8,99,A,7,859,E,9,310,B,8,2.9,B,8,5661,C,8,392,B,8,0.9,E,8,0.038,F,8,0.210,F,8,0,1,D,9,85,C,8
01/07/1997,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,B,8,10,B,8,-7.2,B,8,-7.4,B,8,98,A,7,859,E,9,320,B,8,2.7,B,8,6030,C,8,346,B,8,0.8,E,8,0.038,F,8,0.210,F,8,0,1,D,9,85,C,8
01/07/1997,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,E,9,10,A,7,-7.0,A,7,-8.0,A,7,92,A,7,859,E,9,320,A,7,2.6,A,7,6400,B,7,300,A,7,0.8,E,8,0.038,F,8,0.210,F,8,0,1,D,9,85,C,8
01/07/1997,07:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,E,9,9,A,7,-7.0,A,7,-8.0,A,7,92,A,7,859,E,9,300,A,7,2.6,A,7,1600,B,7,300,A,7,0.8,E,8,0.038,F,8,0.210,F,8,0,1,D,9,85,C,8
01/07/1997,08:00,84,1144,25,1,25,33,1,28,23,1,25,28,1,25,16,1,28,27,1,25,48,1,45,9,E,9,9,A,7,-6.0,A,7,-9.0,A,7,77,A,7,859,E,9,0,A,7,0.0,A,7,16100,B,7,1200,A,7,0.8,E,8,0.038,F,8,0.210,F,8,0,1,D,9,85,C,8
01/07/1997,09:00,331,1415,74,1,25,0,1,28,74,1,25,84,1,25,0,1,28,84,1,25,269,1,45,10,E,9,10,A,7,-5.0,A,7,-7.0,A,7,84,A,7,859,E,9,330,A,7,3.1,A,7,16100,B,7,1200,A,7,0.8,E,8,0.038,F,8,0.210,F,8,0,1,D,9,85,C,8
01/07/1997,10:00,547,1415,157,1,25,0,1,28,157,1,25,176,1,25,0,1,28,176,1,25,580,1,45,10,E,9,10,A,7,-4.0,A,7,-7.0,A,7,77,A,7,859,E,9,360,A,7,4.6,A,7,24100,B,7,6000,A,7,0.8,E,8,0.038,F,8,0.210,F,8,0,1,D,9,85,C,8
01/07/1997,11:00,705,1415,205,1,25,0,1,28,205,1,25,233,1,25,0,1,28,233,1,25,806,1,45,10,B,8,10,B,8,-2.3,B,8,-6.8,B,8,68,A,7,859,E,9,350,B,8,4.5,B,8,22500,C,8,5040,B,8,0.8,E,8,0.038,F,8,0.210,F,8,0,1,D,9,85,C,8
01/07/1997,12:00,797,1415,233,1,25,0,1,28,233,1,25,266,1,25,0,1,28,266,1,25,947,1,45,10,B,8,10,B,8,-1.1,B,8,-6.1,B,8,66,A,7,859,E,9,350,B,8,4.4,B,8,20900,C,8,4080,B,8,0.8,E,8,0.038,F,8,0.210,F,8,0,1,D,9,85,C,8
01/07/1997,13:00,815,1415,238,1,25,0,1,28,238,1,25,272,1,25,0,1,28,272,1,25,974,1,45,10,B,8,10,B,8,0.1,B,8,-6.1,B,8,59,A,7,859,E,9,340,B,8,4.3,B,8,19300,C,8,3120,B,8,0.7,E,8,0.038,F,8,0.210,F,8,0,1,D,9,85,C,8
01/07/1997,14:00,758,1415,177,1,25,0,1,28,177,1,25,205,1,25,0,1,28,205,1,25,758,1,45,10,B,8,10,B,8,0.9,B,8,-5.3,B,8,60,A,7,859,E,9,340,B,8,4.2,B,8,17700,C,8,2160,B,8,0.7,E,8,0.038,F,8,0.210,F,8,0,1,D,9,85,C,8
